allbigrams,bigrams,categ,item,letters,openbigrams,quadrigrams,trigrams
-4.339478323551268,-5.138739624122123,HFL,dqttbp,-1.5844351298814496,-3.9026320870718347,,
-4.157040824146094,-4.603958291971776,HFL,stpjnf,-1.485424820132578,-4.287631609851534,,-5.998876769645924
-4.435088278043142,-5.262119512373465,HFL,tlqpqc,-1.6126563796038782,-4.004647370587861,,
-4.512185950469858,-4.530098819876469,HFL,nspjvp,-1.4896699906528168,-4.342487750921813,,-5.493615964624674
-4.61204384061832,-5.300280102722794,HFL,tbqptd,-1.5844351298814496,-4.479029796818793,,
-4.463281434845144,-5.2030612085413654,HFL,shlvfp,-1.610441501481754,-3.917529438790872,,
-4.670564882727191,-5.3034241664324755,HFL,dtqqnc,-1.5885580664462766,-4.923185481727982,,
-4.474483954524885,-5.216205280818631,HFL,tsgfpv,-1.5891499152995723,-4.134402961827444,,
-4.8158507131879285,-5.608047417897101,HFL,nljqnp,-1.543354248173016,-4.896324044685716,,
-4.402897778676909,-4.852036588895128,HFL,rmvfpt,-1.510518149977866,-3.8168498853039567,,
-4.3758916907010645,-5.679478868378049,HFL,pqsdqn,-1.5732804678427037,-3.4980602709997815,,
-4.440185394939134,-4.854562367709261,HFL,tppjfl,-1.5848035799430435,-4.367800601931172,,
-4.3287975004508,-5.3392242435019694,HFL,bqtnqs,-1.6045861053826236,-3.7074575958081404,,
-4.410910806729262,-5.463950955120061,HFL,tlpfpv,-1.527228622522032,-3.915811068144766,,
-4.663069041362923,-5.409403846131458,HFL,spmqqn,-1.5751210886071398,-4.20134561781142,,
-4.201934532100257,-5.09658765664895,HFL,lvptfp,-1.527228622522032,-3.6629600373948983,,
-4.360153711342316,-4.8340081609339745,HFL,tjnqts,-1.441417350028468,-4.167871096020868,,
-4.54828034068747,-5.481336320188904,HFL,dlmvfp,-1.5897067420478483,-3.8567236248173424,,
-4.883147152394199,-5.429181629298465,HFL,tjqnqs,-1.5948188362951525,-4.0791973348724975,,
-4.402992826959492,-5.214830154986204,HFL,ltcxfp,-1.651599252095436,-4.035505295668596,,
-4.783808517161022,-5.591528426124308,HFL,smvqpd,-1.5635397095256067,-4.512366713481452,,
-4.724604735760464,-5.308950388984916,HFL,ttxjnp,-1.570188149607621,-4.786322713516191,,
-4.5225946687486545,-5.018054939024765,HFL,rqqtfs,-1.597795061482589,-4.509800042460068,,
-4.654323265609209,-5.465261770732527,HFL,ljnqnp,-1.543354248173016,-4.208115530621626,,
-4.252933153119581,-4.140616002558418,HFL,tsppxf,-1.6102500884263744,-4.357912926612081,,
-4.577569426123919,-5.6696042507548094,HFL,nbdqdt,-1.5864083817893366,-4.869272545717287,,
-4.68474622918508,-5.263150388717205,HFL,tljfps,-1.5102173160310262,-4.49355638568052,,
-4.880066694803921,-5.64727690708334,HFL,cqdqln,-1.6146296315117656,-4.674917911505354,,
-4.398313841466478,-4.981932568743116,HFL,tpjbsp,-1.5557331479942587,-4.350909427949557,,
-4.678578412438908,-4.525847384575103,HFL,nqlqfs,-1.6183194066990783,-4.830973564602205,,
-4.41891605344972,-5.532887326205019,HFL,dltjpb,-1.5978360264329243,-4.198956922696434,,
-4.742088778302393,-5.174696883731029,HFL,msqqnp,-1.5751210886071398,-4.9533650562493445,,
-4.329836679181819,-5.546380141696788,HFL,tjrfpd,-1.5662524866344418,-3.6386861098783703,,
-4.7643429027282975,-4.7839014411981555,HFL,csqqlp,-1.597319248971548,-5.090552733531899,,
-4.470200771384338,-5.284515644285792,HFL,tnvbpf,-1.5936850801840368,-4.354345736031988,,
-4.32618116206714,-4.862403043128202,HFL,qrqslp,-1.544955936736659,-4.337689003194896,,
-4.332349484402348,-4.460269052601705,HFL,ntjppf,-1.5600110840445958,-4.665714717237873,,-5.997213415933626
-4.334493129250334,-5.129725859306429,HFL,ldqsqp,-1.5980729637411522,-3.72980720289077,,
-4.232134442182492,-4.480504864236936,HFL,nttjpv,-1.4457579880054592,-4.318895949699665,,
-4.397896265066425,-4.7000958917910545,HFL,rspxfd,-1.617770560183261,-4.225918805892199,,-5.792914534889916
-4.61536522792435,-5.78528053173397,HFL,ljtqpn,-1.542075179005975,-4.477164961984293,,
-4.460752833325471,-5.447445349177157,HFL,msvpvf,-1.571510590661153,-4.378565340879637,,-5.841459001324691
-4.490027829728754,-5.009371114741649,HFL,qtqldr,-1.5609872501098356,-4.336484339241193,,
-4.136634104890208,-4.844302663105043,HFL,sbtfpp,-1.5531621533326954,-4.3494912652677264,,
-4.520609685570135,-5.120398469555623,HFL,rtljqd,-1.5483165815958209,-4.186800897276893,,-5.997213415933626
-4.476952157228119,-5.846231552206803,HFL,sgpxnp,-1.6359484562573556,-4.3363906580392175,,
-4.303105218464497,-5.53608288146944,HFL,dqtlpd,-1.5199519241273318,-3.9313966476789983,,
-4.2619597407200285,-5.053883617250409,HFL,tjqstn,-1.441417350028468,-3.6918502090135576,,-5.998876769645924
-4.638768032225404,-5.998763944084753,HFL,qtpmfd,-1.6338808029173855,-4.2288898790639395,,
-4.509278221858119,-5.222232269043287,HFL,tnqqsv,-1.5372438788741405,-4.780965002742906,,
-4.345740407393294,-5.659246930979085,HFL,nmjlfp,-1.5886174526153674,-4.289185518005514,,
-4.35245395561925,-4.82609328234148,HFL,tqsqcr,-1.5188248396424122,-4.156244512936546,,
-4.625040465140027,-5.185223511777545,HFL,npjflp,-1.5860826491100848,-5.111087983768542,,
-4.539563830931937,-4.947110629288922,HFL,mqsqpt,-1.5738420194400995,-4.422507536801215,,
-4.589662347184007,-5.7665310372594565,HFL,tvjpnp,-1.505007121285147,-4.671433771171637,,
-4.645677524907673,-4.9255022326216995,HFL,qpsqdl,-1.598072963741152,-4.876898206832129,,
-4.4396776724761144,-5.636538408119376,HFL,nmtvjv,-1.5314486518424,-4.414267742193911,,
-4.594637425315292,-5.430241739216866,HFL,lqpdqt,-1.6134100943734822,-4.026521989101063,,
-4.156406422193375,-5.322660888153342,HFL,tjtnfp,-1.5007619507649081,-3.660840883445964,,
-4.055560095653541,-4.713235566563343,HFL,srlqqn,-1.4869858726240122,-3.951888484498814,,
-4.6095366434906,-5.734810845635107,HFL,tgdvfp,-1.6644303619524363,-4.214762931251313,,
-5.1715429547602945,-5.819758317737957,HFL,sjqqtn,-1.5948188362951523,-5.389639853768078,,
-4.574439640153771,-5.751888580909274,HFL,qtdlfp,-1.5981684311979045,-3.9341531000351924,,
-4.489523565862091,-5.530124993718691,HFL,smvjvn,-1.51611152121007,-3.8295679591758085,,
-4.434187473162317,-5.262554706957235,HFL,qdqtpr,-1.5941648183240342,-4.242598587128596,,-5.998876769645924
-4.4144750649456785,-5.244323869361369,HFL,tsvfhp,-1.584369936416265,-4.52259838150919,,-5.979018675775309
-4.7209470128437,-5.9925738047131505,HFL,qtqnpm,-1.5904582192394703,-4.320199549217499,,
-4.456522176417912,-5.476993822349157,HFL,tptjfd,-1.5594261976184012,-4.047191348344383,,
-4.6995961739413135,-5.368933247509338,HFL,sqqlnp,-1.5394087168876591,-4.818320178917769,,
-4.344751162726919,-5.180944595517315,HFL,mtpjfr,-1.5680931073988778,-4.794883095941266,,
-4.4447850924608145,-5.309274884203475,HFL,sqdlbp,-1.5951695643146087,-4.150328098403164,,
-4.334133693007625,-5.5196405934455,HFL,tmtjpf,-1.5612668183828375,-3.944792251182002,,
-4.767884674475246,-5.424352446000599,HFL,dqlqnp,-1.614689163540523,-4.503106135943921,,
-4.357513714567245,-4.405074619347582,HFL,stfjpr,-1.490972039981578,-4.800511498635499,,
-4.391617976480884,-5.339052663915444,HFL,qlqdtn,-1.5554400302608353,-4.470488163880471,,
-4.609749013543041,-5.58794715736705,HFL,vsmvfp,-1.571510590661153,-4.125773020327714,,
-4.152683131586966,-4.9794378434930024,HFL,rltqqn,-1.5023230032563422,-3.8205420307246687,,
-4.324358439968543,-5.412923486515493,HFL,tjnfdp,-1.5607052667854422,-4.470210715945567,,
-4.156583010783741,-4.863470505162458,HFL,qttpfs,-1.4968164194795512,-3.747207991628443,,-5.980896139018048
-4.272518517586473,-4.906594232275043,HFL,tnjnql,-1.4841051148933282,-4.242667547081165,,
-4.15248415350396,-4.715139032507169,HFL,rrqtfp,-1.525806128143963,-3.8799332198003462,,
-4.720495922567449,-5.547525034842655,HFL,ltjnpx,-1.5962597146731101,-4.402284528126962,,
-4.572325752669468,-5.494885098526909,HFL,sqmcfp,-1.6177899575154513,-4.1020100686386725,,
-4.588531675824267,-5.385292101215521,HFL,tltjqn,-1.4828260457262872,-4.124725653208516,,
-4.405399011191217,-4.703417422049786,HFL,qtspfp,-1.5560655527592389,-4.15768912917437,,
-5.058764609087515,-5.143770624131303,HFL,tcjqpt,-1.5739141460243744,-5.22968987920784,,
-4.422675137819808,-5.00859312686309,HFL,qndlfp,-1.5994475003649455,-3.9708179208085497,,-5.9994369323053105
-4.58010983229555,-5.150517233782965,HFL,ntpjxs,-1.554851018975291,-4.623930202110773,,
-4.525038238501884,-5.97547271706566,HFL,bqdtdl,-1.6112008776877849,-4.299295374369225,,
-4.245583836305206,-5.753250752832073,HFL,snpjpf,-1.5446739534122653,-4.467664555577462,,
-4.57444297028781,-5.705742010383423,HFL,tjtqlp,-1.540796109838934,-4.333306628820102,,
-4.862029785843272,-5.1481176250110465,HFL,nvpxdd,-1.6324998242276767,-4.516412450310797,,
-4.529984757282356,-4.5960479912649195,HFL,stjqsc,-1.483990751480027,-4.170429396459479,,
-4.594032512163226,-5.998768310495073,HFL,tdqpqn,-1.5886175984750341,-3.803772929070295,,
-4.394245340284957,-4.871327814401271,HFL,lttjbp,-1.5378927104123903,-4.140634624720118,,
-4.7990633449500315,-5.217567113354017,HFL,tdqqns,-1.5140313345630165,-4.923185481727982,,
-4.7571602590438795,-5.309489623463379,HFL,qtljpt,-1.540796109838934,-4.697915771755797,,
-4.457034824613016,-5.195946845094736,HFL,rqtbqs,-1.6101333252316232,-3.7122103199743517,,
-4.453382302673863,-5.154780569130263,HFL,mgfppn,-1.6436433248319429,-4.572781139644545,,
-4.360158022081432,-5.345291331402519,HFL,sbqtlp,-1.5352262482940746,-4.053664497529737,,
-4.286187995982606,-4.811864131053833,HFL,nsmvvx,-1.5829667253912196,-4.2329271782889375,,-5.6663841388781355
-4.425467528717821,-5.090928236909944,HFL,qnlpft,-1.5395041843444115,-4.2086522572701535,,
-4.227469879582332,-4.758707678439039,HFL,tspmvv,-1.4333507675700465,-4.234024122364148,,
-4.401774419586841,-4.829921231575569,HFL,spqnfp,-1.5573446219262799,-4.074625846210048,,
-4.391705743121116,-5.811962299055308,HFL,tljmvt,-1.4730852874091902,-4.192651388740866,,
-4.574116062356077,-4.707879504926241,HFL,qdnqps,-1.573280467842704,-5.027547966860604,,
-4.573292626096817,-4.852504060102005,HFL,pltjfp,-1.5848035799430438,-4.222025164370613,,
-4.3753178318809445,-4.620825594738526,HFL,qpnqts,-1.51333715182217,-4.643355401749288,,
-4.41025764739056,-5.291718058890803,HFL,rnmvvj,-1.5382749408584406,-4.517636994822047,,
-4.59123634421596,-5.471555494759741,HFL,tqsqdp,-1.5720013986756631,-4.502680932000892,,
-3.159232218385777,-3.5543089990755234,HFB,cbllsh,-1.5656359379358615,-3.129046474028143,,-5.811560082138063
-3.0112384704430886,-3.423436244307477,HFB,hrmpnd,-1.5082239946144156,-2.817900399849788,,
-3.226117368312379,-3.980393667464317,HFB,blsmsx,-1.5766084568341625,-3.260808395519873,,
-3.037098279293147,-3.9246954012990765,HFB,pntrhz,-1.5852037879404264,-3.0914108187981677,,-5.191405029161974
-3.3175930007127876,-4.799941408396324,HFB,dfvcls,-1.5125261426017904,-2.893708085687266,,
-3.144402313122887,-4.297386156852005,HFB,hmgrsn,-1.5362735364369111,-3.0610751104642144,,
-3.0525165702790167,-3.8734322444740514,HFB,blncnf,-1.5378203220561513,-2.955212361170153,,
-2.874320791751318,-3.2353722295838785,HFB,rtrdsz,-1.4183089170262024,-2.900004911538998,,-5.004516228422393
-3.1785661767193805,-3.5052841988053425,HFB,mmbngl,-1.6253388238720612,-3.34997450706619,,-5.472592111040269
-2.8932083139847027,-4.047272906609748,HFB,fcrhns,-1.5092599022389306,-3.1003394081654427,,
-3.2162341983714295,-4.300658169575066,HFB,drjmml,-1.5184829688990769,-2.9507098599863477,,
-3.2241041927216805,-3.5419494622242214,HFB,xpchst,-1.6298298761782497,-3.8305269949922036,-5.928199404632335,-5.787260907987972
-3.2496623868231977,-3.9753376768161828,HFB,rmlggn,-1.5824622110180382,-3.060015463631215,,
-3.048875358435607,-3.1501354937217845,HFB,nchnsf,-1.5037126823899307,-3.0641869968078144,,-4.584056409794074
-3.1289996713468953,-4.154158658663685,HFB,dlprrz,-1.5189667460037093,-2.7116359138164494,,-5.95491461083409
-3.234435874957885,-3.9657913787260726,HFB,hnsfng,-1.6071022028940483,-3.216245218569421,,-5.589767347624823
-3.0667756923452907,-3.3298128073749895,HFB,jcrmpr,-1.4959491745747417,-2.7417060736392447,,-5.28923442884263
-2.89353923756529,-3.759721377592048,HFB,nhsstz,-1.4884541043800381,-2.8697837192925224,,
-3.1649940830679992,-4.313849520349049,HFB,gbrlcm,-1.6282917081870207,-2.7921346627821086,,
-3.1010758853579734,-4.94307844667631,HFB,pdsvnz,-1.548340401772508,-2.4535701784999366,,
-3.2639789407079154,-4.4825596122956295,HFB,hbrbtl,-1.6530362781079537,-2.982407657791556,,
-3.011658302910993,-4.304861494886148,HFB,dmsmnz,-1.5295032817311025,-2.8071033732014206,,
-3.080253780310122,-3.653392755152786,HFB,gbtrrv,-1.5712287544333303,-2.8694896905544467,,-5.997765040601521
-2.9889811732064717,-4.351281645854214,HFB,nlmsnz,-1.4351266631581285,-2.51062688712618,,-5.627209993149763
-3.166534718118857,-3.7696235359889614,HFB,drtgrh,-1.5553172661538046,-3.4156158309323645,,
-3.043017409623325,-3.592802831229105,HFB,mpssnk,-1.647228727756892,-3.0336309052504546,,-5.284719243833476
-3.094110627304777,-4.664580240031112,HFB,vcrcbn,-1.5214816153311432,-2.8901430626278932,,
-3.0954257833673084,-4.379875807566163,HFB,jmtssz,-1.5318906468788978,-2.8646208153612305,,-5.998876769645924
-3.1973648775433112,-4.231883922315138,HFB,fprcnh,-1.5838461661509484,-3.2009875429361436,,
-2.9158376713768046,-4.381904834713443,HFB,rmsrvz,-1.503305398122297,-2.664153037165707,,
-2.8169185862959276,-3.54110016724029,HFB,fnncth,-1.519049813022261,-3.4101151321869505,,-5.530231414707939
-3.1701423634813946,-3.709235084775443,HFB,mgrgls,-1.5658460112186672,-2.9976849913397805,,-5.947705564692516
-3.5926751545982256,-4.566689035744072,HFB,vdffnt,-1.5820409991758495,-3.6245880682814926,,
-2.9454744513686024,-3.7299853651279675,HFB,gnrmbn,-1.5455886802046834,-2.6900356906919223,,
-3.1736994907127545,-4.205645340215316,HFB,xcnhss,-1.5565226814332729,-3.6589863812826975,,
-3.00138985446012,-4.528564393133194,HFB,mrtdrz,-1.495429984443503,-2.881647009142765,,
-3.2923461627425095,-3.8637509144487794,HFB,ncblng,-1.562239620720092,-3.0993712821792405,,
-3.0465259636844966,-4.114449592526088,HFB,jpsrth,-1.5106113597622108,-2.8706716336078983,,-5.779599858290995
-3.0848551123146266,-4.330623711825118,HFB,bcmmnl,-1.5219493033679437,-2.7498250359382768,,
-3.0623922054171158,-4.026286142028583,HFB,hfrrtq,-1.624356137736015,-2.8602838061010463,,
-3.0414807600091356,-3.7150651754129833,HFB,blsmgn,-1.5482177564547606,-2.770496395300134,,
-3.2081142467621073,-4.071527228162135,HFB,chvrvt,-1.5514698612764295,-3.1278541159122613,,
-3.1716882301751017,-3.6279466037081867,HFB,plgmnd,-1.5322492495471716,-3.089342725189787,,
-3.0823932529771274,-4.643403707588338,HFB,hrvcmn,-1.531377006896782,-3.137233806813738,,
-3.3029968579784685,-3.7656696114909045,HFB,ffblnt,-1.6155114747292874,-3.15307769328464,,
-3.053718799813395,-4.87054755880621,HFB,dvnrhm,-1.5321307216663864,-2.7847195994649043,,-5.895979302039076
-3.1647321446008374,-3.06840600554703,HFB,bllgrq,-1.6867912214832943,-3.227902535841166,,-5.649723355292346
-2.6978972036275155,-4.171834625391908,HFB,dnsrsz,-1.397424566544873,-2.5956643989090655,,
-3.1325417557325173,-3.528609445878092,HFB,hprgrl,-1.5806946484784474,-3.120662583124072,,-5.931234517922374
-3.1118161960848925,-3.9405113532267926,HFB,mmntlx,-1.5198476372106928,-2.9403116803117717,,-5.775954455961641
-3.041828080627128,-4.083839483268842,HFB,fcrdsz,-1.6088320523521988,-2.8314369276015574,,-5.491293566853118
-3.1588327215013976,-3.171644900100344,HFB,gnthmm,-1.6065683148381709,-3.1741618885603846,,-5.3398274172180304
-2.922216260008005,-3.5184448137225766,HFB,drcssz,-1.455335098628762,-2.6983867635973287,,-5.764854928146597
-3.374286101961396,-4.508386733242907,HFB,mnbglt,-1.563554887087091,-3.679761066058997,,
-2.9943778132569827,-3.464568903542799,HFB,chprsf,-1.5672299663515774,-2.6845752151604327,,
-3.1743200848857205,-4.353787852502859,HFB,jrmbnl,-1.5485328721007547,-2.8195094931349143,,
-3.055693145702742,-4.069773624797304,HFB,vcdrrg,-1.5398635848646531,-2.9176704643721916,,
-3.114890141594499,-3.7129330129265328,HFB,phlstz,-1.587832864190504,-2.847636626367925,,-5.8577614259210184
-3.1665479018797673,-5.622594946128546,HFB,vcnmdg,-1.589274012784583,-3.076381577199549,,
-3.331722206523404,-4.221920839038106,HFB,rhbbls,-1.637699147475624,-3.1941860732087797,,-5.898831899539484
-2.996604961823089,-3.8271392235670105,HFB,cftrng,-1.5293770117545682,-2.60627492918897,,
-2.6833673648636966,-2.9482533755947413,HFB,hmmprs,-1.4934484155794807,-2.941577037584099,,-5.28923442884263
-2.8615060646837653,-4.102898634150881,HFB,dnttlz,-1.4473441038589814,-2.8530219318235264,,
-3.2279091319286852,-4.277438870948126,HFB,rchmrj,-1.594499184166794,-3.0691881736247852,-5.985446504688124,-5.209833377301445
-3.2489313456795235,-4.055679610458993,HFB,xplgsn,-1.6027708880431575,-2.9798425943444933,,-5.4274223679134845
-3.1211772758798313,-5.230247053825782,HFB,fdcmrm,-1.5490300104229542,-2.8130659745817628,,
-2.9755844678542607,-3.8404741017102757,HFB,lsnngz,-1.5359218481282058,-2.9116047646861554,,
-3.2833261879775346,-4.341850538688477,HFB,hcmpct,-1.5585545229126598,-3.0099406126127164,,
-3.199298913607434,-3.9582062283057136,HFB,fnvrsg,-1.538006140202966,-3.062746029531229,,-5.896849068796284
-3.370961648919528,-4.212197940856581,HFB,rmhbrl,-1.571148417068824,-3.288062740368698,,
-3.27040900902191,-3.9797810553684414,HFB,ccsntk,-1.659911990826424,-3.453670706151117,,
-3.1146937770377656,-4.298944188996605,HFB,ffmrbl,-1.682842631363257,-3.267720662826658,,-5.91772711949187
-3.035190899891916,-4.107937463415986,HFB,nndcsz,-1.4664040785791332,-3.5729745590899045,,-5.997213415933626
-3.1578325454855882,-3.286601097595843,HFB,grthmm,-1.6121155346871705,-3.0616319835552335,,-5.472928465340703
-3.079727746102987,-3.8987971809966013,HFB,xpclnn,-1.5159975673384107,-2.884326092625368,,
-2.905915477742219,-3.258828385905241,HFB,hvrtrm,-1.477734625494852,-2.700794812280666,,-5.513222661569275
-3.5313949448723707,-4.495944582586325,HFB,wsncds,-1.8054477206620418,-3.977053874178862,,
-3.2898227593842164,-4.08370492676387,HFB,hrmglm,-1.6381870997526597,-3.0042555684174492,,
-3.2369375875634603,-4.71270755885371,HFB,cdvnnz,-1.5648970695431215,-2.942441891928281,,
-3.230281972252689,-4.175579560159255,HFB,hmlbrl,-1.5903936931182725,-3.408463652637238,,
-2.9693290699676997,-4.444125980959758,HFB,fctntg,-1.5225507227385275,-2.9962001001813534,,-5.959870984805597
-3.292735241833122,-5.557220201002343,HFB,hvlvsr,-1.5030146944586582,-2.9536604330982645,,
-2.7108030490254724,-3.9913318400754476,HFB,fcmntt,-1.4217555377684503,-2.678335006568195,,
-2.9642800468579478,-3.6962591808095056,HFB,hprrlg,-1.5806946484784479,-2.635510447048617,,
-3.065886694663325,-4.5739263912660775,HFB,ffmcns,-1.544578230227227,-2.686952992611851,,
-3.049356918022785,-4.128148814122629,HFB,hrpntg,-1.549075863563959,-3.06366599394166,,-5.959870984805597
-3.288140393055329,-4.550831029502781,HFB,fvsmmn,-1.4921686030018186,-3.024965930948107,,
-3.029432128445614,-3.950309563288294,HFB,hrplrg,-1.5806946484784479,-2.946472277753171,,-5.849905938826617
-3.076512308564695,-4.725809016957334,HFB,cbnsnz,-1.5569588493987403,-2.7011756295990508,,-5.998876769645924
-3.358716374822892,-5.3900347190435465,HFB,hdpmrm,-1.568728862232345,-2.8060680447689266,,
-3.4586872887360696,-4.515454172405396,HFB,csgbnt,-1.5195518558552317,-3.277425139745994,,
-3.21585208461935,-3.87479893806628,HFB,phmmrd,-1.568728862232345,-3.121766034346567,,
-3.437165648130177,-3.8770270437822774,HFB,wlnctt,-1.8022502309716568,-3.549834177492788,,-5.530231414707939
-2.996829425915084,-4.074299900689978,HFB,rnrmsz,-1.4214286069576796,-2.940240141750632,,
-3.0390771779794714,-3.527996924211414,HFB,bdnnch,-1.591331392791829,-2.9861332697860226,,-5.385162553797539
-3.412436828764727,-5.2696919641279205,HFB,vlvgsr,-1.5077946733419658,-3.0045171821141072,,
-2.999971952276213,-3.7203059220933525,HFB,rchmbn,-1.5987192334052651,-2.7170866147717563,-5.985446504688124,-5.209833377301445
-3.02941860201553,-4.029178161874709,HFB,pgrlsg,-1.5633112077133846,-2.714608237896857,,-5.865050455128616
-3.276936160934083,-3.8830904966425095,HFB,cthmnj,-1.5821256753017536,-3.6297948662131914,,-5.6933286070497084
-2.7921002249183973,-3.688356525164033,HFB,prsvrz,-1.5007705946170145,-2.3610513947913807,,
-3.17490409621797,-3.6152092679214176,HFB,hmblnd,-1.6187182242243174,-3.1076351661055255,,-5.339022620604904
-3.094795115970821,-3.9156510716367228,HFB,jsgrrc,-1.5221580956328014,-2.8652862711476432,,-5.865414025281465
-3.129441159359737,-4.412472244389815,HFB,lvmnnz,-1.5336196541221165,-2.602084206855249,,
-3.324679018815138,-3.7103461675566884,HFB,pthbrs,-1.5203786288496817,-3.710979894203943,,
-3.1976105974716527,-4.947592020519626,HFB,lvcndz,-1.5896895654415697,-2.948114013965428,,
-3.112355221516955,-3.506795062065268,HFB,hsmbrt,-1.522913432354964,-2.87453305453694,,-5.346161369302877
-3.284477889207608,-4.172574672526034,HFB,jrrfnc,-1.5143549967682317,-3.0512413968724457,,
-3.299397030354912,-3.7458503771492744,HFB,hdmbls,-1.6021020244249462,-2.999661743171999,,-5.339022620604904
-3.170775921931121,-4.2213199643259545,HFB,vtgrgn,-1.577762569499237,-2.9989941395292368,,-5.675683299602051
-3.1870194251379806,-3.67313983371319,HFB,nchmdr,-1.5081644625856578,-3.1329017687929968,,-5.321614633026395
-3.0798757810930315,-4.526835888368444,HFB,rtvssz,-1.4193580416889562,-2.7013666064924133,,
-3.158137805714829,-4.256536503899696,HFB,plgmnm,-1.5340898703116077,-2.9870547290806377,,
-3.133458380788382,-3.9655313975897926,HFB,hfcstr,-1.5079808330718898,-2.984572310227567,,-5.230062599211249
-3.327165805366091,-3.8829515448002234,HFB,prgbln,-1.5678463725978489,-3.2409076297405073,,
-3.05721796400587,-3.0207844420507355,HFB,xchsst,-1.555243612266232,-3.5204020779813767,,-5.82699912500086
-3.273614802792919,-4.417944652607594,HFB,vmrbrg,-1.6330126912183005,-3.4353730878503037,,-5.58059082324511
-3.2159131884304353,-4.150402618552964,HFB,chhsnd,-1.582016249024057,-3.47936358048523,,
-3.1138635484673363,-4.4504288776296805,HFB,fmtgrr,-1.5375185671376084,-2.8790189979478593,,
-2.948848627634485,-3.92589265401847,HFB,hrsnsj,-1.437304165017234,-3.3465213796861906,,
-3.196575809735436,-3.9073642701368305,HFB,fcmprv,-1.5697077512287958,-3.305405491860637,,-5.28923442884263
-3.2519352309351506,-4.795699467269861,HFB,rhbnsg,-1.6249876864920825,-3.1655763914029498,,-5.899500972601532
-3.1466746173702376,-3.393195835245467,HFB,jtrvrc,-1.4580719648417422,-3.209457172052683,,
-2.9732746785692146,-4.493675411558348,HFB,dmlnsz,-1.4937909100116216,-2.627405599755428,,
-3.0271025372909026,-4.083717784688698,HFB,pnrvch,-1.5288422033914995,-3.2227720930657204,,
-3.2924083511188336,-4.699862172139081,HFB,jmglsn,-1.53845048736729,-3.120282488672651,,
-3.2742232509401576,-4.315064035566229,HFB,dcthbr,-1.595599543473788,-3.396907010512276,,
-3.159332763436154,-3.546751246978109,HFB,plggrn,-1.5799274075127556,-3.0153865289806325,,-5.818187981711247
-3.0358686811815847,-3.932040252000442,HFB,hmsttf,-1.5037488795898895,-3.084065392479809,,-5.907473092986144
-2.7685528074696255,-3.4146393542202786,HFB,prrdnz,-1.494174250105261,-2.7050996975333756,,
-3.275597398647079,-4.090925864337258,HFB,hlmbsl,-1.5682302734699016,-2.952658564296164,,-5.763365009270455
-2.874665546623287,-3.4070159832020224,HFB,frnndz,-1.5675377200676808,-3.102065328938838,,
-3.32750203341061,-4.188215971895941,HFB,hpchts,-1.5800429971161698,-3.73048452489774,-5.958456705849653,-5.750734487048602
-3.25477305511237,-4.251267461741223,HFB,frbnlg,-1.6467570624092682,-3.3405898680067327,,
-3.0961472527206526,-4.816868637428472,HFB,jdmrmt,-1.4924114038335876,-2.729987622280112,,
-2.967897034744447,-4.125055243278268,HFB,hprpcs,-1.4883192765401578,-2.682219553916688,,
-3.2554939283674287,-4.45643587788817,HFB,vmgnrv,-1.5601232448608178,-3.054539648684876,,
-3.1527464361992275,-4.157066902096773,HFB,rfclsb,-1.5267513421057801,-2.8961084602880596,,
-3.168091076878028,-4.288533126777864,HFB,ghmmrn,-1.6133946038542117,-2.7021200790870434,,
-3.1705640485461544,-4.759007819188216,HFB,jsrvcl,-1.4619801102588603,-3.100034835459274,,
-2.874602027099438,-3.2118868733087753,HFB,frnthr,-1.4722337206363714,-2.7539068315338615,-5.749036879377516,-5.441529319694321
-3.1359179126862937,-4.9862232439468315,HFB,jcmrbs,-1.5650347084868246,-3.017087360703954,,
-3.2025189031360646,-3.9040059226246044,HFB,gprhnt,-1.549075863563959,-3.441084273562852,,
-3.2116970481347673,-4.2700061071121755,HFB,vchlms,-1.5340060831468598,-3.0328984724550097,,-5.484441647437726
-3.377338677761059,-4.479899522817739,HFB,fbtgrn,-1.6206854973437792,-3.1016168512122553,,
-2.862579037541401,-3.3322241975178493,HFB,chmncr,-1.5074107478160539,-2.697894302325216,,-5.441107558200488
-2.855007151465765,-3.457585729215478,HFB,nntsrk,-1.5496381465076456,-3.241897646627196,,-5.2478830492898165
-2.938894629108656,-3.5867524099977657,HFB,prpchm,-1.5654403439574585,-3.5320782247857245,,-5.936452079228856
-3.163649892095103,-3.8274853844424337,HFB,btvrng,-1.5656815345843305,-2.9486348087944565,,
-3.2364030165911797,-3.7370538650139977,HFB,chmfll,-1.6304187416041274,-2.9119887062001903,,-5.936452079228856
-2.900829642504495,-2.9870835029657274,HFB,grndrb,-1.549295279289247,-2.9430494251820116,,-5.207878541011547
-3.0812340029878764,-3.5047678624841465,HFB,rclhmm,-1.5347975792485424,-3.3678463618425263,,-5.682104917836556
-3.2557712853122167,-3.8319299207132858,HFB,frgsgn,-1.6174294016263555,-2.994097604263297,,-5.933352648446334
-3.038972457612032,-4.854878767539267,HFB,ndcnhz,-1.639540352083203,-3.415095596057711,,-5.997213415933626
-3.159786581507657,-5.449923562921116,HFB,fnmgsr,-1.5166342166562785,-2.940276450958551,,
