ortho	freqf
douchés	0.27
doucie	0.02
doucin	0.0
doucine	0.01
doucins	0.0
doudou	0.58
doudoune	0.46
doudounes	0.46
douelle	0.0
douelles	0.0
douer	0.0
douglas	0.09
douillait	0.0
douille	1.79
douille	0.04
douillent	0.0
douiller	0.17
douillera	0.0
douilles	1.88
douilles	0.01
douillet	1.97
douillets	0.04
douillette	0.58
douillette	0.04
douillettement	0.03
douillettes	0.04
douillettes	0.0
douillons	0.0
douillé	0.0
douillée	0.0
douleur	65.78
douleurs	10.1
douloureuse	4.05
douloureusement	1.0
douloureuses	1.23
douloureux	11.88
douma	0.34
doura	0.0
douro	0.0
douros	0.0
douta	0.03
doutai	0.14
doutaient	0.11
doutais	11.76
doutait	0.96
doutance	0.0
doutances	0.0
doutant	0.15
doute	97.51
doute	37.83
doutent	1.04
douter	12.64
doutera	0.43
douterai	0.11
douterais	0.3
douterait	0.2
douteras	0.01
douterez	0.01
douteriez	0.08
douteront	0.05
doutes	10.66
doutes	3.42
douteurs	0.0
douteuse	1.17
douteusement	0.0
douteuses	0.69
douteux	2.23
doutez	3.17
doutiez	0.66
doutions	0.04
doutons	0.52
doutât	0.0
doutèrent	0.0
douté	3.77
doutée	0.34
doutés	0.02
douve	0.06
douves	0.47
doux	37.66
doux	9.77
doux	6.54
doux-amer	0.04
douzaine	8.18
douzaines	4.72
douze	21.81
douzième	0.33
douzième	0.35
douzièmes	0.0
douçâtre	0.0
doué	11.31
doué	6.81
douée	8.03
douée	4.41
douées	0.12
douées	0.47
doués	0.84
doués	1.03
down	0.0
downing street	0.0
doyen	3.12
doyenne	0.11
doyenné	0.0
doyens	0.09
doña	2.44
drache	0.01
drachme	0.02
drachmes	1.28
draconien	0.14
draconienne	0.02
draconiennes	0.28
draconiens	0.04
drag	0.6
dragage	0.15
drageoir	0.0
drageoirs	0.0
dragon	10.53
dragonnades	0.0
dragonne	0.06
dragonnier	0.1
dragons	3.39
drags	0.14
dragster	0.04
dragua	0.0
draguaient	0.1
draguais	0.57
draguait	1.08
draguant	0.06
drague	2.01
drague	3.57
draguent	0.14
draguer	9.84
draguera	0.04
draguerai	0.04
draguerais	0.16
draguerait	0.02
dragues	0.0
dragues	1.7
dragueur	0.59
dragueurs	0.06
dragueuse	0.05
draguez	0.56
draguiez	0.01
draguons	0.03
dragué	1.51
draguée	1.39
draguées	0.17
dragués	0.02
dragée	0.21
dragées	1.14
drailles	0.0
drain	0.93
draina	0.0
drainage	0.41
drainages	0.0
drainaient	0.0
drainait	0.14
drainant	0.0
draine	0.14
drainent	0.04
drainer	0.42
drainera	0.02
drainons	0.01
drains	0.18
drainé	0.09
drainées	0.0
drainés	0.01
draisienne	0.0
draisine	0.02
drakkar	0.25
drakkars	0.0
dramatique	7.29
dramatique	0.5
dramatiquement	0.27
dramatiques	1.3
dramatiques	0.01
dramatisait	0.0
dramatisant	0.0
dramatisation	0.17
dramatise	0.72
dramatisent	0.01
dramatiser	0.72
dramatises	0.59
dramatisez	0.1
dramatisons	0.2
dramatisé	0.05
dramatisée	0.01
dramatisés	0.01
dramaturge	0.53
dramaturges	0.05
dramaturgie	0.26
drame	13.48
drames	1.39
drap	3.69
drapa	0.0
drapai	0.0
drapaient	0.14
drapait	0.0
drapant	0.0
drape	0.14
drapeau	14.66
drapeaux	5.03
drapelets	0.0
drapent	0.11
draper	0.03
draperaient	0.0
draperez	0.14
draperie	0.0
draperies	0.02
drapier	0.0
drapier	0.0
drapiers	0.0
drapiers	0.0
draps	15.54
drapèrent	0.0
drapé	0.16
drapé	0.03
drapé	0.11
drapée	0.13
drapées	0.0
drapés	0.0
drapés	0.14
drapés	0.0
drastique	0.43
drastiquement	0.02
drastiques	0.07
drave	0.0
draveurs	0.0
dreadlocks	0.11
dream team	0.07
drelin	0.43
drepou	0.0
dressa	0.18
dressage	0.58
dressages	0.0
dressai	0.1
dressaient	0.32
dressais	0.08
dressait	0.19
dressant	0.0
dressant	0.48
dresse	4.76
dressement	0.0
dressent	0.77
dresser	4.65
dressera	0.37
dresserai	0.15
dresseraient	0.01
dresserait	0.02
dresseras	0.01
dresserons	0.26
dresseront	0.16
dresses	0.23
dresseur	0.5
dresseurs	0.32
dresseuse	0.05
dressez	0.7
dressing	0.28
dressing-room	0.01
dressions	0.0
dressoir	0.01
dressoirs	0.0
dressons	0.19
dressât	0.0
dressèrent	0.04
dressé	3.36
dressé	0.83
dressée	0.31
dressée	0.29
dressées	0.26
dressées	0.44
dressés	0.29
dressés	0.22
dreyfusard	0.14
dreyfusards	0.14
dreyfusisme	0.0
dribbla	0.0
dribblais	0.1
dribblait	0.1
dribble	0.29
dribble	0.09
dribbler	0.2
dribbles	0.4
dribbles	0.01
dribbleur	0.0
dribblez	0.01
dribblé	0.29
drible	0.14
dribler	0.1
drift	0.04
drifter	0.02
drifters	0.03
drill	0.01
drille	0.08
drilles	0.04
dring	0.32
drink	0.89
drinks	0.03
drisse	0.06
drisses	0.11
drivait	0.0
drivant	0.0
drive	1.41
drive-in	0.94
driver	0.25
driver	0.23
drivers	0.06
drives	0.04
drivé	0.0
drivée	0.01
drogman	0.0
drogmans	0.0
droguaient	0.19
droguais	0.29
droguait	0.94
droguant	0.06
drogue	47.2
drogue	2.65
droguent	0.5
droguer	2.44
droguerie	0.28
drogueries	0.03
drogues	11.56
drogues	0.9
droguet	0.0
droguets	0.0
droguez	0.49
droguiez	0.05
droguiste	0.16
droguistes	0.02
drogué	2.55
drogué	0.78
drogué	2.63
droguée	1.47
droguée	0.31
droguée	1.28
droguées	0.09
droguées	0.03
droguées	0.25
drogués	0.55
drogués	0.22
drogués	2.2
droicos	0.0
droit	38.33
droit	31.48
droit	175.6
droit-fil	0.0
droite	36.33
droite	58.44
droitement	0.01
droites	0.83
droites	0.26
droitier	0.69
droitier	0.21
droitiers	0.01
droitiers	0.14
droitière	0.06
droits	2.25
droits	32.01
droiture	1.33
drolatique	0.54
drolatiques	0.0
dromadaire	0.44
dromadaires	0.0
drome	0.01
dromes	0.01
drone	0.88
drone-espion	0.02
drones	0.91
dronte	0.01
drop	1.11
drope	0.0
dropent	0.0
droppage	0.04
droppant	0.0
droppe	0.0
dropé	0.0
drosophile	0.06
drosophiles	0.04
dross	0.0
drossait	0.0
drossant	0.0
drossart	0.0
drosser	0.0
drossé	0.01
drossée	0.0
drossés	0.0
droséra	0.01
dru	0.13
dru	0.11
drue	0.15
drues	0.0
drugstore	1.58
drugstores	0.14
druide	0.89
druides	0.28
druidesse	0.02
druidesses	0.0
druidique	0.19
druidiques	0.0
druidisme	0.0
drumlin	0.11
drummer	0.17
drums	0.04
drus	0.34
druze	0.4
druzes	0.16
dry	1.02
dryade	0.0
dryades	0.16
drège	0.01
drépanocytose	0.01
drôle	138.46
drôle	13.59
drôlement	10.79
drôlerie	0.14
drôleries	0.01
drôles	6.02
drôles	5.15
drôlesse	0.21
drôlesses	0.0
drôlet	0.01
drôlet	0.0
drôlette	0.0
du	4394.7
dual	0.07
dualisme	0.02
dualiste	0.01
dualité	0.33
dubitatif	0.07
dubitatifs	0.01
dubitation	0.0
dubitations	0.0
dubitative	0.0
dubitativement	0.0
dubitatives	0.0
duc	7.66
ducal	0.02
ducale	0.11
ducales	0.0
ducasse	0.01
ducasses	0.0
ducat	0.2
ducaton	0.0
ducats	0.8
ducaux	0.1
duce	2.21
duces	0.0
duchesse	3.99
duchesses	0.06
duchnoque	0.02
duché	0.06
ducon	6.86
ducs	0.69
ducs-d'albe	0.0
ductile	0.01
dudit	0.16
due	3.95
due	1.03
duel	6.17
duelliste	0.2
duellistes	0.01
duels	1.37
dues	1.94
dues	0.04
duettistes	0.06
duffel-coat	0.01
duffle-coat	0.0
duffle-coats	0.0
dugong	0.01
dugongs	0.0
duit	0.0
dulcifiant	0.0
dulcinée	0.42
dum-dum	0.2
dumper	0.01
dumping	0.0
dundee	0.0
dune	1.55
dunes	2.41
dunette	0.07
dunettes	0.0
dunkerque	0.0
duo	2.49
duodi	0.0
duodécimale	0.0
duodénal	0.01
duodénale	0.01
duodénum	0.17
duopole	0.01
duos	0.09
dupait	0.03
dupant	0.04
dupe	2.37
dupe	0.35
dupe	0.28
dupent	0.06
duper	1.96
dupera	0.04
duperas	0.03
duperie	0.26
duperies	0.17
dupes	0.34
dupes	0.66
dupes	0.03
dupeur	0.01
dupez	0.14
duplex	0.01
duplex	0.41
duplicata	0.08
duplicate	0.03
duplicateur	0.03
duplicateurs	0.21
duplication	0.19
duplice	0.01
duplicité	0.3
dupliquer	0.13
dupliqué	0.13
dupliqués	0.05
dupons	0.01
dupé	1.15
dupée	0.18
dupés	0.81
duquel	0.44
duquel	1.92
dur	145.55
dur	1.31
dur	16.2
dura	1.56
durabilité	0.01
durable	1.61
durablement	0.0
durables	0.53
duraient	0.43
duraille	0.0
durailles	0.02
durait	1.04
durale	0.01
duralumin	0.0
durant	0.02
durant	34.15
durant	3.14
durassent	0.0
durci	0.16
durci	0.14
durcie	0.04
durcie	0.13
durcies	0.0
durcies	0.0
durcir	0.73
durciraient	0.0
durcirent	0.14
durcis	0.02
durcis	0.09
durcissaient	0.0
durcissais	0.0
durcissait	0.02
durcissant	0.01
durcisse	0.05
durcissement	0.01
durcissent	0.17
durcisseur	0.03
durcit	0.3
dure	26.16
dure	3.33
dure	23.54
dure-mère	0.02
durement	3.27
durent	2.98
durent	0.43
durer	20.59
durera	8.35
durerai	0.19
dureraient	0.04
durerais	0.02
durerait	1.16
dureras	0.01
durerez	0.06
dureront	0.82
dures	4.05
dures	0.37
dures	0.02
dureté	1.56
duretés	0.0
durham	0.09
durian	2.21
durillon	0.0
durillons	0.05
durit	0.04
durite	0.47
durites	0.03
durs	12.08
durs	4.49
durât	0.0
durèrent	0.04
duré	12.57
durée	0.37
durée	6.84
durées	0.0
durées	0.02
dus	1.57
dus	0.5
dusse	0.28
dussent	0.05
dusses	0.0
dussiez	0.03
dussions	0.03
dut	1.91
duvet	1.58
duveteuse	0.05
duveteuses	0.02
duveteux	0.05
duvets	0.12
duveté	0.0
duveté	0.0
duvetée	0.0
duvetées	0.0
duvetées	0.0
duvetés	0.0
duvetés	0.0
duègne	0.03
dyke	0.16
dykes	0.0
dynamique	1.97
dynamique	1.19
dynamiques	0.71
dynamiques	0.05
dynamiser	0.02
dynamisera	0.01
dynamiserait	0.01
dynamisez	0.01
dynamisme	0.54
dynamisé	0.01
dynamisée	0.0
dynamisées	0.0
dynamitage	0.07
dynamitait	0.0
dynamitant	0.01
dynamite	8.12
dynamite	0.2
dynamiter	0.43
dynamiteur	0.04
dynamiteurs	0.01
dynamitez	0.03
dynamitons	0.02
dynamité	0.09
dynamitée	0.12
dynamo	0.19
dynamomètre	0.03
dynamométrique	0.01
dynamos	0.01
dynastie	2.29
dynasties	0.02
dynastique	0.01
dynes	0.01
dyscinésie	0.01
dyscrasie	0.01
dysenterie	0.8
dysenteries	0.0
dysentérique	0.0
dysentériques	0.0
dysfonction	0.09
dysfonctionnement	0.57
dysfonctionnements	0.2
dyslexie	0.12
dyslexique	0.46
dyslexique	0.0
dysménorrhée	0.01
dyspepsie	0.05
dyspepsique	0.01
dyspeptique	0.02
dysphonie	0.01
dysphorie	0.02
dysplasie	0.06
dyspnée	0.05
dyspnéique	0.0
dyspnéiques	0.0
dysthymie	0.1
dystocie	0.03
dystrophie	0.05
dysurie	0.01
dytique	0.0
dèche	0.38
dèches	0.01
dèmes	0.0
dès	143.72
dé	5.74
déambula	0.01
déambulai	0.02
déambulaient	0.01
déambulais	0.2
déambulait	0.1
déambulant	0.01
déambulant	0.2
déambulante	0.0
déambulateur	0.01
déambulateur	0.13
déambulation	0.01
déambulations	0.01
déambulatoire	0.0
déambulatoire	0.0
déambulatoires	0.0
déambule	0.52
déambulent	0.1
déambuler	0.29
déambulerai	0.01
déambulez	0.04
déambulions	0.14
déambulons	0.0
déambulèrent	0.0
déambulé	0.22
débagoulage	0.0
débagoule	0.0
débagouler	0.01
débagoulerait	0.0
débagoules	0.0
déballa	0.0
déballage	0.3
déballages	0.01
déballai	0.0
déballaient	0.0
déballais	0.02
déballait	0.02
déballant	0.02
déballe	0.67
déballent	0.04
déballer	1.63
déballera	0.02
déballez	0.35
déballonnage	0.0
déballonner	0.0
déballonnerais	0.01
déballonneront	0.0
déballonné	0.0
déballons	0.04
déballèrent	0.0
déballé	0.69
déballée	0.04
déballées	0.05
déballés	0.01
débanda	0.0
débandade	0.58
débandaient	0.01
débandais	0.0
débandait	0.0
débande	0.35
débandent	0.03
débander	0.28
débandera	0.0
débanderaient	0.01
débandez	0.0
débandèrent	0.0
débandé	0.13
débandées	0.0
débandés	0.0
débaptiser	0.0
débaptiserais	0.0
débaptisé	0.0
débaptisée	0.0
débarbot	0.0
débarbots	0.0
débarbouilla	0.0
débarbouillait	0.0
débarbouillant	0.0
débarbouille	0.28
débarbouiller	0.37
débarbouillette	0.02
débarbouillé	0.04
débarbouillée	0.13
débarbouillés	0.0
débarcadère	0.43
débarcadères	0.0
débardage	0.0
débardages	0.0
débardaient	0.0
débarder	0.0
débardeur	0.69
débardeurs	0.08
débardée	0.0
débaroule	0.0
débaroulent	0.0
débarqua	0.46
débarquai	0.0
débarquaient	0.15
débarquais	0.04
débarquait	0.51
débarquant	0.39
débarque	6.18
débarquement	2.74
débarquements	0.05
débarquent	1.84
débarquer	5.9
débarquera	0.37
débarquerai	0.07
débarqueraient	0.02
débarquerait	0.03
débarqueras	0.02
débarquerez	0.17
débarquerons	0.4
débarqueront	0.17
débarques	1.25
débarquez	0.88
débarquiez	0.02
débarquions	0.11
débarquons	0.16
débarquâmes	0.0
débarquèrent	0.03
débarqué	6.04
débarqué	0.03
débarquée	0.04
débarquée	0.06
débarquées	0.14
débarquées	0.01
débarqués	0.27
débarqués	0.02
débarra	0.01
débarras	2.79
débarras	0.0
débarrassa	0.01
débarrassai	0.0
débarrassaient	0.02
débarrassais	0.07
débarrassait	0.43
débarrassant	0.14
débarrasse	11.42
débarrassent	0.33
débarrasser	32.37
débarrassera	1.17
débarrasserai	0.54
débarrasserais	0.25
débarrasserait	0.07
débarrasseras	0.53
débarrasserez	0.16
débarrasserons	0.08
débarrasseront	0.21
débarrasses	0.91
débarrassez	3.03
débarrassiez	0.24
débarrassons	0.79
débarrassât	0.0
débarrassèrent	0.1
débarrassé	5.64
débarrassée	1.72
débarrassées	0.26
débarrassés	1.3
débarrer	0.0
débarrons	0.0
débat	7.77
débat	1.23
débats	2.93
débats	1.21
débattaient	0.02
débattais	0.02
débattait	0.51
débattant	0.08
débatte	0.01
débattent	0.24
débatteur	0.0
débattez	0.22
débattiez	0.01
débattions	0.01
débattirent	0.0
débattis	0.0
débattit	0.01
débattons	0.33
débattra	0.01
débattraient	0.0
débattrais	0.02
débattrait	0.02
débattre	2.64
débattrons	0.17
débattu	1.05
débattue	0.73
débattue	0.01
débattues	0.01
débattus	0.07
débattît	0.0
débauchais	0.0
débauchait	0.0
débauchant	0.0
débauche	2.72
débauche	0.16
débaucher	0.19
débauches	0.14
débauches	0.12
débaucheur	0.01
débaucheurs	0.01
débauché	0.26
débauché	0.06
débauché	0.62
débauchée	0.06
débauchée	0.12
débauchée	0.24
débauchées	0.03
débauchées	0.11
débauchés	0.01
débauchés	0.01
débauchés	0.12
débecquetait	0.0
débectage	0.0
débectait	0.0
débectance	0.0
débectant	0.04
débecte	0.23
débectent	0.01
débecter	0.01
débecterais	0.0
débectez	0.16
débecté	0.0
débectée	0.0
débectés	0.0
débiffé	0.0
débile	17.8
débile	8.32
débilement	0.02
débiles	3.29
débiles	3.66
débilitaient	0.0
débilitant	0.04
débilitant	0.0
débilitante	0.05
débilitantes	0.06
débilitation	0.0
débilite	0.0
débilité	0.0
débilité	0.27
débilitée	0.0
débilités	0.0
débilités	0.08
débiller	0.0
débinait	0.0
débine	0.02
débine	0.98
débinent	0.39
débiner	0.27
débinera	0.0
débinerai	0.02
débinerait	0.02
débineras	0.01
débines	0.27
débineurs	0.0
débineuses	0.0
débinez	0.02
débiné	0.26
débinées	0.0
débinés	0.1
débit	1.1
débita	0.0
débitage	0.0
débitai	0.0
débitaient	0.01
débitais	0.0
débitait	0.04
débitant	0.0
débitant	0.04
débitants	0.0
débite	0.01
débite	0.34
débitent	0.14
débiter	0.82
débitera	0.0
débiterai	0.01
débiterait	0.0
débites	0.02
débiteur	0.2
débiteur	0.75
débiteurs	0.01
débiteurs	0.54
débitez	0.24
débitrice	0.0
débits	0.14
débité	0.14
débitée	0.06
débitées	0.0
débités	0.01
déblai	0.0
déblaie	0.05
déblaiement	0.14
déblaient	0.02
déblaierez	0.0
déblais	0.0
déblatère	0.07
déblatérait	0.04
déblatérant	0.01
déblatérations	0.0
déblatérer	0.2
déblaya	0.0
déblayage	0.09
déblayaient	0.0
déblayait	0.01
déblayant	0.0
déblayer	0.45
déblayera	0.0
déblayeur	0.01
déblayeurs	0.0
déblayez	0.11
déblayé	0.31
déblayée	0.0
déblayées	0.0
déblayés	0.01
déblocage	0.05
déblocages	0.0
débloqua	0.0
débloquait	0.01
débloquant	0.01
débloque	1.38
débloquent	0.23
débloquer	0.77
débloques	2.2
débloquez	0.8
débloquât	0.0
débloqué	0.42
débloquée	0.04
débloqués	0.22
débobinage	0.0
débobiner	0.0
débogage	0.01
déboguer	0.04
déboire	0.0
déboires	0.43
déboisement	0.01
déboiser	0.01
déboisé	0.02
déboisée	0.0
déboisées	0.01
débonda	0.0
débondait	0.0
débondant	0.0
débonder	0.0
débondé	0.0
débonnaire	0.06
débonnaires	0.05
débord	0.0
déborda	0.01
débordaient	0.02
débordais	0.21
débordait	0.67
débordant	0.12
débordant	0.52
débordante	0.84
débordantes	0.14
débordants	0.04
déborde	2.31
débordement	0.62
débordements	0.32
débordent	0.69
déborder	1.78
débordera	0.04
déborderaient	0.14
déborderait	0.01
débordez	0.06
débordât	0.0
débordèrent	0.0
débordé	4.16
débordée	1.98
débordées	0.24
débordés	2.94
débottelons	0.0
débotté	0.16
déboucha	0.01
débouchage	0.01
débouchai	0.0
débouchaient	0.01
débouchais	0.0
débouchait	0.16
débouchant	0.04
débouche	1.97
débouchent	0.14
déboucher	0.78
débouchera	0.11
déboucherai	0.1
déboucheraient	0.01
déboucherait	0.0
déboucherez	0.01
déboucheur	0.07
déboucheurs	0.04
débouchez	0.1
débouchions	0.0
débouchoir	0.01
débouchoirs	0.01
débouchons	0.12
débouchâmes	0.01
débouchèrent	0.0
débouché	0.42
débouché	0.02
débouchée	0.16
débouchées	0.05
débouchés	0.01
débouchés	0.54
déboucla	0.0
débouclaient	0.0
débouclait	0.0
débouclant	0.0
déboucle	0.02
débouclent	0.0
déboucler	0.0
débouclez	0.01
débouclions	0.0
débouclèrent	0.0
débouclé	0.02
débouclées	0.0
débouclés	0.0
déboula	0.01
déboulai	0.0
déboulaient	0.0
déboulais	0.02
déboulait	0.11
déboulant	0.02
déboule	0.75
déboulent	0.08
débouler	0.35
déboulerais	0.01
déboulerait	0.0
débouleront	0.02
déboulez	0.02
débouliez	0.01
déboulions	0.0
déboulonnant	0.0
déboulonner	0.0
déboulonnez	0.01
déboulonné	0.01
déboulonnée	0.0
déboulonnées	0.0
déboulèrent	0.0
déboulé	0.51
déboulé	0.0
déboulés	0.01
déboulés	0.0
débouquaient	0.0
débouqué	0.0
débourrage	0.0
débourre	0.0
débourrent	0.0
débourrer	0.02
débourré	0.0
débourrée	0.0
débours	0.01
débourse	0.04
déboursement	0.01
débourser	0.66
déboursera	0.01
débourseront	0.01
déboursé	0.29
déboursées	0.0
déboussolait	0.0
déboussolantes	0.0
déboussoler	0.01
déboussolé	0.82
déboussolée	0.77
déboussolées	0.01
déboussolés	0.12
déboutait	0.0
débouter	0.05
déboutonna	0.01
déboutonnage	0.27
déboutonnait	0.03
déboutonnant	0.01
déboutonne	0.28
déboutonnent	0.01
déboutonner	0.31
déboutonnez	0.04
déboutonnât	0.0
déboutonné	0.57
déboutonnée	0.06
déboutonnées	0.0
déboutonnés	0.0
débouté	0.06
déboutée	0.01
déboîta	0.0
déboîtaient	0.01
déboîtais	0.01
déboîtait	0.0
déboîtant	0.0
déboîte	0.13
déboîtement	0.01
déboîter	0.22
déboîtez	0.02
déboîté	0.32
déboîtée	0.25
déboîtées	0.0
débraguette	0.0
débraguettent	0.0
débraguetter	0.0
débraguetté	0.01
débraguettés	0.0
débraillé	0.17
débraillé	0.18
débraillé	0.26
débraillée	0.0
débraillée	0.02
débraillée	0.01
débraillées	0.01
débraillées	0.01
débraillés	0.0
débraillés	0.0
débraillés	0.16
débraillés	0.0
débrancha	0.0
débranchant	0.04
débranche	1.34
débranchement	0.02
débranchent	0.06
débrancher	2.27
débrancherai	0.02
débrancherais	0.01
débrancherait	0.02
débranchez	0.4
débranchons	0.12
débranché	1.38
débranchée	0.3
débranchées	0.02
débranchés	0.1
débraya	0.0
débrayage	0.04
débrayages	0.0
débrayait	0.0
débraye	0.02
débrayent	0.0
débrayer	0.01
débrayes	0.01
débrayez	0.02
débrayé	0.01
débrayée	0.0
débridait	0.0
débridant	0.0
débride	0.04
débridement	0.04
débrider	0.04
débridera	0.0
débriderai	0.01
débriderait	0.0
débridez	0.06
débridé	0.06
débridé	0.02
débridée	0.04
débridée	0.28
débridées	0.01
débridées	0.02
débridés	0.01
débridés	0.06
débriefer	0.11
débriefing	0.58
débriefé	0.06
débriefée	0.03
débris	4.94
débronzer	0.02
débrouilla	0.03
débrouillage	0.0
débrouillai	0.0
débrouillaient	0.01
débrouillais	0.51
débrouillait	0.53
débrouillant	0.01
débrouillard	0.38
débrouillard	0.33
débrouillarde	0.16
débrouillarde	0.01
débrouillardise	0.0
débrouillards	0.04
débrouillards	0.02
débrouille	0.17
débrouille	12.63
débrouillent	0.98
débrouiller	12.71
débrouillera	2.36
débrouillerai	4.13
débrouilleraient	0.0
débrouillerais	0.23
débrouillerait	0.05
débrouilleras	0.77
débrouillerez	0.28
débrouillerions	0.0
débrouillerons	0.2
débrouilleront	0.12
débrouilles	0.01
débrouilles	3.45
débrouilleurs	0.01
débrouillez	3.27
débrouilliez	0.02
débrouillions	0.01
débrouillons	0.06
débrouillât	0.0
débrouillé	2.36
débrouillée	1.61
débrouillées	0.04
débrouillés	0.36
débroussaillage	0.01
débroussaille	0.0
débroussailler	0.14
débroussailleuse	0.03
débroussaillé	0.0
débucher	0.0
débusquaient	0.0
débusquait	0.01
débusquant	0.0
débusque	0.15
débusquer	0.89
débusquerait	0.01
débusquerons	0.01
débusquez	0.02
débusquèrent	0.0
débusqué	0.33
débusquée	0.0
débusqués	0.02
début	109.88
débuta	0.42
débutai	0.0
débutaient	0.02
débutais	0.02
débutait	0.23
débutant	0.77
débutant	2.32
débutant	0.25
débutante	0.67
débutante	1.21
débutantes	0.03
débutantes	0.65
débutants	0.19
débutants	1.64
débute	2.77
débutent	0.49
débuter	1.72
débutera	0.28
débuteraient	0.01
débutes	0.11
débutez	0.09
débutiez	0.02
débutons	0.17
débuts	4.43
débutèrent	0.04
débuté	3.41
débutée	0.02
débâcle	0.76
débâcles	0.14
débâillonné	0.0
débâté	0.0
débâtées	0.0
déc	0.03
déc	0.3
déca	1.16
décabosser	0.01
décacheta	0.0
décachetage	0.01
décachetai	0.0
décachetaient	0.0
décachetais	0.0
décachetant	0.0
décacheter	0.0
décachetons	0.01
décachette	0.0
décachetteraient	0.0
décacheté	0.0
décachetée	0.0
décachetées	0.0
décade	0.13
décadence	1.28
décadent	0.6
décadent	0.01
décadente	0.68
décadente	0.03
décadentes	0.13
décadentes	0.01
décadentisme	0.0
décadents	0.06
décadents	0.02
décades	0.03
décadi	0.0
décadis	0.0
décaféiné	0.05
décaféiné	0.08
décaféiné	0.22
décaféinée	0.01
décaissement	0.01
décaisser	0.0
décalage	2.04
décalages	0.04
décalaminé	0.0
décalant	0.0
décalcification	0.01
décalcifié	0.0
décalcifiée	0.0
décalcomanie	0.17
décalcomanies	0.12
décalcomanies	0.01
décale	0.11
décalent	0.0
décaler	0.47
décalez	0.17
décalitre	0.0
décalitres	0.11
